# units: molT2
t_seconds,value
4.999027e+05,1.229369e-13
5.013730e+05,1.217193e-13
5.028433e+05,1.205136e-13
5.043136e+05,1.193199e-13
5.057839e+05,1.181381e-13
5.072542e+05,1.169679e-13
5.087245e+05,1.158094e-13
5.101948e+05,1.146623e-13
5.116652e+05,1.135265e-13
5.131355e+05,1.124020e-13
5.146058e+05,1.112887e-13
5.160761e+05,1.101864e-13
5.175464e+05,1.090950e-13
5.190167e+05,1.080144e-13
5.204870e+05,1.069445e-13
5.219573e+05,1.058852e-13
5.234276e+05,1.048364e-13
5.248979e+05,1.037980e-13
5.263682e+05,1.027699e-13
5.278385e+05,1.017520e-13
5.293088e+05,1.007441e-13
5.307791e+05,9.974626e-14
5.322494e+05,9.875828e-14
5.337197e+05,9.778008e-14
5.351900e+05,9.681156e-14
5.366603e+05,9.585265e-14
5.381306e+05,9.490323e-14
5.396009e+05,9.396321e-14
5.410712e+05,9.303250e-14
5.425415e+05,9.211102e-14
5.440118e+05,9.119866e-14
5.454821e+05,9.029533e-14
5.469524e+05,8.940096e-14
5.484227e+05,8.851544e-14
5.498930e+05,8.763870e-14
5.513633e+05,8.677064e-14
5.528336e+05,8.591117e-14
5.543039e+05,8.506022e-14
5.557742e+05,8.421770e-14
5.572445e+05,8.338352e-14
5.587148e+05,8.255761e-14
5.601851e+05,8.173988e-14
5.616554e+05,8.093024e-14
5.631257e+05,8.012863e-14
5.645960e+05,7.933496e-14
5.660663e+05,7.854914e-14
5.675366e+05,7.777111e-14
5.690069e+05,7.700079e-14
5.704772e+05,7.623810e-14
5.719475e+05,7.548296e-14
5.734178e+05,7.473530e-14
5.748881e+05,7.399505e-14
5.763584e+05,7.326213e-14
5.778287e+05,7.253647e-14
5.792990e+05,7.181799e-14
5.807694e+05,7.110663e-14
5.822397e+05,7.040232e-14
5.837100e+05,6.970499e-14
5.851803e+05,6.901456e-14
5.866506e+05,6.833097e-14
5.881209e+05,6.765415e-14
5.895912e+05,6.698404e-14
5.910615e+05,6.632056e-14
5.925318e+05,6.566366e-14
5.940021e+05,6.501326e-14
5.954724e+05,6.436930e-14
5.969427e+05,6.373172e-14
5.984130e+05,6.310046e-14
5.998833e+05,6.247545e-14
6.013536e+05,6.185663e-14
6.028239e+05,6.124394e-14
6.042942e+05,6.063732e-14
6.057645e+05,6.003671e-14
6.072348e+05,5.944204e-14
6.087051e+05,5.885327e-14
6.101754e+05,5.827033e-14
6.116457e+05,5.769316e-14
6.131160e+05,5.712171e-14
6.145863e+05,5.655592e-14
6.160566e+05,5.599573e-14
6.175269e+05,5.544110e-14
6.189972e+05,5.489195e-14
6.204675e+05,5.434825e-14
6.219378e+05,5.380993e-14
6.234081e+05,5.327694e-14
6.248784e+05,5.274923e-14
6.263487e+05,5.222675e-14
6.278190e+05,5.170945e-14
6.292893e+05,5.119726e-14
6.307596e+05,5.069015e-14
6.322299e+05,5.018807e-14
6.337002e+05,4.969096e-14
6.351705e+05,4.919877e-14
6.366408e+05,4.871145e-14
6.381111e+05,4.822897e-14
6.395814e+05,4.775126e-14
6.410517e+05,4.727828e-14
6.425220e+05,4.680999e-14
6.439923e+05,4.634634e-14
6.454626e+05,4.588728e-14
6.469329e+05,4.543276e-14
6.484033e+05,4.498275e-14
6.498736e+05,4.453720e-14
6.513439e+05,4.409606e-14
6.528142e+05,4.365929e-14
6.542845e+05,4.322684e-14
6.557548e+05,4.279868e-14
6.572251e+05,4.237476e-14
6.586954e+05,4.195504e-14
6.601657e+05,4.153947e-14
6.616360e+05,4.112802e-14
6.631063e+05,4.072065e-14
6.645766e+05,4.031731e-14
6.660469e+05,3.991797e-14
6.675172e+05,3.952258e-14
6.689875e+05,3.913111e-14
6.704578e+05,3.874352e-14
6.719281e+05,3.835976e-14
6.733984e+05,3.797981e-14
6.748687e+05,3.760362e-14
6.763390e+05,3.723115e-14
6.778093e+05,3.686238e-14
6.792796e+05,3.649726e-14
6.807499e+05,3.613575e-14
6.822202e+05,3.577783e-14
6.836905e+05,3.542345e-14
6.851608e+05,3.507258e-14
6.866311e+05,3.472519e-14
6.881014e+05,3.438123e-14
6.895717e+05,3.404069e-14
6.910420e+05,3.370351e-14
6.925123e+05,3.336968e-14
6.939826e+05,3.303915e-14
6.954529e+05,3.271190e-14
6.969232e+05,3.238789e-14
6.983935e+05,3.206709e-14
6.998638e+05,3.174946e-14
7.013341e+05,3.143498e-14
7.028044e+05,3.112362e-14
7.042747e+05,3.081534e-14
7.057450e+05,3.051012e-14
7.072153e+05,3.020791e-14
7.086856e+05,2.990870e-14
7.101559e+05,2.961246e-14
7.116262e+05,2.931915e-14
7.130965e+05,2.902874e-14
7.145668e+05,2.874121e-14
7.160371e+05,2.845653e-14
7.175075e+05,2.817467e-14
7.189778e+05,2.789560e-14
7.204481e+05,2.761929e-14
7.219184e+05,2.734572e-14
7.233887e+05,2.707486e-14
7.248590e+05,2.680669e-14
7.263293e+05,2.654117e-14
7.277996e+05,2.627828e-14
7.292699e+05,2.601799e-14
7.307402e+05,2.576028e-14
7.322105e+05,2.550513e-14
7.336808e+05,2.525250e-14
7.351511e+05,2.500237e-14
