# units: molT2/s
t_seconds,value
3.312932e+05,9.354669e-20
3.317286e+05,9.308128e-20
3.321639e+05,9.261817e-20
3.325992e+05,9.215738e-20
3.330346e+05,9.169887e-20
3.334699e+05,9.124265e-20
3.339053e+05,9.078870e-20
3.343406e+05,9.033700e-20
3.347759e+05,8.988755e-20
3.352113e+05,8.944034e-20
3.356466e+05,8.899535e-20
3.360819e+05,8.855258e-20
3.365173e+05,8.811201e-20
3.369526e+05,8.767363e-20
3.373880e+05,8.723743e-20
3.378233e+05,8.680341e-20
3.382586e+05,8.637154e-20
3.386940e+05,8.594182e-20
3.391293e+05,8.551424e-20
3.395647e+05,8.508879e-20
3.400000e+05,8.466545e-20
3.404353e+05,8.424422e-20
3.408707e+05,8.382508e-20
3.413060e+05,8.340803e-20
3.417414e+05,8.299306e-20
3.421767e+05,8.258015e-20
3.426120e+05,8.216929e-20
3.430474e+05,8.176048e-20
3.434827e+05,8.135370e-20
3.439181e+05,8.094895e-20
3.443534e+05,8.054621e-20
3.447887e+05,8.014547e-20
3.452241e+05,7.974673e-20
3.456594e+05,7.934997e-20
3.460948e+05,7.895519e-20
3.465301e+05,7.856237e-20
3.469654e+05,7.817150e-20
3.474008e+05,7.778258e-20
3.478361e+05,7.739559e-20
3.482714e+05,7.701053e-20
3.487068e+05,7.662738e-20
3.491421e+05,7.624614e-20
3.495775e+05,7.586680e-20
3.500128e+05,7.548935e-20
3.504481e+05,7.511377e-20
3.508835e+05,7.474006e-20
3.513188e+05,7.436821e-20
3.517542e+05,7.399821e-20
3.521895e+05,7.363005e-20
3.526248e+05,7.326373e-20
3.530602e+05,7.289922e-20
3.534955e+05,7.253653e-20
3.539309e+05,7.217564e-20
3.543662e+05,7.181655e-20
3.548015e+05,7.145925e-20
3.552369e+05,7.110372e-20
3.556722e+05,7.074996e-20
3.561076e+05,7.039797e-20
3.565429e+05,7.004772e-20
3.569782e+05,6.969922e-20
3.574136e+05,6.935244e-20
3.578489e+05,6.900740e-20
3.582843e+05,6.866407e-20
3.587196e+05,6.832245e-20
3.591549e+05,6.798253e-20
3.595903e+05,6.764430e-20
3.600256e+05,6.730776e-20
3.604610e+05,6.697288e-20
3.608963e+05,6.663968e-20
3.613316e+05,6.630813e-20
3.617670e+05,6.597823e-20
3.622023e+05,6.564997e-20
3.626376e+05,6.532335e-20
3.630730e+05,6.499835e-20
3.635083e+05,6.467497e-20
3.639437e+05,6.435319e-20
3.643790e+05,6.403302e-20
3.648143e+05,6.371444e-20
3.652497e+05,6.339745e-20
3.656850e+05,6.308203e-20
3.661204e+05,6.276818e-20
3.665557e+05,6.245590e-20
3.669910e+05,6.214516e-20
3.674264e+05,6.183598e-20
3.678617e+05,6.152833e-20
3.682971e+05,6.122221e-20
3.687324e+05,6.091761e-20
3.691677e+05,6.061453e-20
3.696031e+05,6.031296e-20
3.700384e+05,6.001289e-20
3.704738e+05,5.971431e-20
3.709091e+05,5.941722e-20
3.713444e+05,5.912161e-20
3.717798e+05,5.882746e-20
3.722151e+05,5.853478e-20
3.726505e+05,5.824356e-20
3.730858e+05,5.795378e-20
3.735211e+05,5.766545e-20
3.739565e+05,5.737855e-20
3.743918e+05,5.709308e-20
3.748271e+05,5.680902e-20
3.752625e+05,5.652639e-20
